file,class,groupid
rack_1_vial_2_soybean70_water25_ZnSO42_saponin2_loop0_20250828_203639_separated.jpg,separated,soybean70_water25_ZnSO42_saponin2
rack_1_vial_2_soybean70_water25_ZnSO42_saponin2_loop0_20250829_043521_separated.jpg,separated,soybean70_water25_ZnSO42_saponin2
rack_1_vial_2_soybean_15.95_water_4.40_span80_1.527_tween80_0.123_loop0_20250815_182420_notapplicable.jpg,notapplicable,soybean_15.95_water_4.40_span80_1.527_tween80_0.123
rack_1_vial_2_soybean_15.95_water_4.40_span80_1.527_tween80_0.123_loop0_20250815_190121_notapplicable.jpg,notapplicable,soybean_15.95_water_4.40_span80_1.527_tween80_0.123
rack_1_vial_2_soybean_15.95_water_4.40_span80_1.527_tween80_0.123_loop0_20250815_194222_notapplicable.jpg,notapplicable,soybean_15.95_water_4.40_span80_1.527_tween80_0.123
rack_1_vial_2_soybean_15.95_water_4.40_span80_1.527_tween80_0.123_loop0_20250815_203221_notapplicable.jpg,notapplicable,soybean_15.95_water_4.40_span80_1.527_tween80_0.123
rack_1_vial_2_soybean_15.95_water_4.40_span80_1.527_tween80_0.123_loop0_20250815_211221_notapplicable.jpg,notapplicable,soybean_15.95_water_4.40_span80_1.527_tween80_0.123
rack_1_vial_2_soybean_3.00_water_17.00_span80_0.290_tween80_0.410_loop0_20250814_164723_stable.jpg,stable,soybean_3.00_water_17.00_span80_0.290_tween80_0.410
rack_1_vial_2_soybean_3.00_water_17.00_span80_0.290_tween80_0.410_loop0_20250814_174228_stable.jpg,stable,soybean_3.00_water_17.00_span80_0.290_tween80_0.410
rack_1_vial_2_soybean_3.00_water_17.00_span80_0.290_tween80_0.410_loop0_20250814_183228_stable.jpg,stable,soybean_3.00_water_17.00_span80_0.290_tween80_0.410
rack_1_vial_2_soybean_3.00_water_17.00_span80_0.290_tween80_0.410_loop0_20250814_213227_separationstarted.jpg,separationstarted,soybean_3.00_water_17.00_span80_0.290_tween80_0.410
rack_1_vial_2_soybean_3.00_water_17.00_span80_0.290_tween80_0.410_loop0_20250815_023222_separationstarted.jpg,separationstarted,soybean_3.00_water_17.00_span80_0.290_tween80_0.410
rack_1_vial_3_paraffin20_water75_CaSO42_lecithin2_loop0_20250627_115348_separationstarted.jpg,separationstarted,paraffin20_water75_CaSO42_lecithin2
rack_1_vial_3_paraffin20_water75_CaSO42_lecithin2_loop0_20250627_125348_separated.jpg,separated,paraffin20_water75_CaSO42_lecithin2
rack_1_vial_3_paraffin20_water75_CaSO42_lecithin2_loop0_20250627_155348_separated.jpg,separated,paraffin20_water75_CaSO42_lecithin2
rack_1_vial_3_paraffin20_water75_CaSO42_lecithin2_loop0_20250627_205348_separated.jpg,separated,paraffin20_water75_CaSO42_lecithin2
rack_1_vial_3_paraffin20_water75_CaSO42_lecithin2_loop0_20250628_045353_separated.jpg,separated,paraffin20_water75_CaSO42_lecithin2
rack_1_vial_3_paraffin20_water75_CaSO42_saponin2_loop0_20250630_153355_separated.jpg,separated,paraffin20_water75_CaSO42_saponin2
rack_1_vial_3_paraffin20_water75_CaSO42_saponin2_loop0_20250630_163354_separated.jpg,separated,paraffin20_water75_CaSO42_saponin2
rack_1_vial_3_paraffin20_water75_CaSO42_saponin2_loop0_20250630_193354_separated.jpg,separated,paraffin20_water75_CaSO42_saponin2
rack_1_vial_3_paraffin20_water75_CaSO42_saponin2_loop0_20250701_003348_separated.jpg,separated,paraffin20_water75_CaSO42_saponin2
rack_1_vial_3_paraffin20_water75_CaSO42_saponin2_loop0_20250701_083353_separated.jpg,separated,paraffin20_water75_CaSO42_saponin2
rack_1_vial_3_paraffin20_water75_ZnSO42_lecithin2_loop0_20250624_135347_notapplicable.jpg,notapplicable,paraffin20_water75_ZnSO42_lecithin2
rack_1_vial_3_paraffin20_water75_ZnSO42_lecithin2_loop0_20250624_155354_separated.jpg,separated,paraffin20_water75_ZnSO42_lecithin2
rack_1_vial_3_paraffin20_water75_ZnSO42_lecithin2_loop0_20250624_185350_possibleseparated.jpg,possibleseparated,paraffin20_water75_ZnSO42_lecithin2
rack_1_vial_3_paraffin20_water75_ZnSO42_lecithin2_loop0_20250624_235355_notapplicable.jpg,notapplicable,paraffin20_water75_ZnSO42_lecithin2
rack_1_vial_3_paraffin20_water75_ZnSO42_lecithin2_loop0_20250625_075350_possibleseparated.jpg,possibleseparated,paraffin20_water75_ZnSO42_lecithin2
rack_1_vial_3_paraffin_15.62_water_4.84_span80_1.410_tween80_0.130_loop0_20250815_134646_separationstarted.jpg,separationstarted,paraffin_15.62_water_4.84_span80_1.410_tween80_0.130
rack_1_vial_3_paraffin_15.62_water_4.84_span80_1.410_tween80_0.130_loop0_20250815_142344_separationstarted.jpg,separationstarted,paraffin_15.62_water_4.84_span80_1.410_tween80_0.130
rack_1_vial_3_paraffin_15.62_water_4.84_span80_1.410_tween80_0.130_loop0_20250815_145345_separationstarted.jpg,separationstarted,paraffin_15.62_water_4.84_span80_1.410_tween80_0.130
rack_1_vial_3_paraffin_15.62_water_4.84_span80_1.410_tween80_0.130_loop0_20250815_152345_separationstarted.jpg,separationstarted,paraffin_15.62_water_4.84_span80_1.410_tween80_0.130
rack_1_vial_3_paraffin_15.62_water_4.84_span80_1.410_tween80_0.130_loop0_20250815_155344_separationstarted.jpg,separationstarted,paraffin_15.62_water_4.84_span80_1.410_tween80_0.130
rack_1_vial_3_paraffn70_water25_CaSO42_saponin2_loop0_20250908_154945_separationstarted_tricky.jpg,separationstarted,paraffn70_water25_CaSO42_saponin2
rack_1_vial_3_paraffn70_water25_CaSO42_saponin2_loop0_20250908_164945_separated.jpg,separated,paraffn70_water25_CaSO42_saponin2
rack_1_vial_3_paraffn70_water25_CaSO42_saponin2_loop0_20250908_194945_separated.jpg,separated,paraffn70_water25_CaSO42_saponin2
rack_1_vial_3_paraffn70_water25_CaSO42_saponin2_loop0_20250909_004945_separated.jpg,separated,paraffn70_water25_CaSO42_saponin2
rack_1_vial_3_paraffn70_water25_CaSO42_saponin2_loop0_20250909_084945_separated.jpg,separated,paraffn70_water25_CaSO42_saponin2
rack_1_vial_3_paraffn70_water25_ZnSO42_saponin2_loop0_20250829_122344_separationstarted.jpg,separationstarted,paraffn70_water25_ZnSO42_saponin2
rack_1_vial_3_paraffn70_water25_ZnSO42_saponin2_loop0_20250829_150344_separated.jpg,separated,paraffn70_water25_ZnSO42_saponin2
rack_1_vial_3_paraffn70_water25_ZnSO42_saponin2_loop0_20250829_162345_separated.jpg,separated,paraffn70_water25_ZnSO42_saponin2
rack_1_vial_3_paraffn70_water25_ZnSO42_saponin2_loop0_20250829_212345_separated.jpg,separated,paraffn70_water25_ZnSO42_saponin2
rack_1_vial_3_paraffn70_water25_ZnSO42_saponin2_loop0_20250830_052346_separated.jpg,separated,paraffn70_water25_ZnSO42_saponin2
rack_1_vial_3_silicone20_water75_CaSO42_lecithin2_loop0_20250701_133353_notapplicable.jpg,notapplicable,silicone20_water75_CaSO42_lecithin2
rack_1_vial_3_silicone20_water75_CaSO42_lecithin2_loop0_20250701_143345_notapplicable.jpg,notapplicable,silicone20_water75_CaSO42_lecithin2
rack_1_vial_3_silicone20_water75_CaSO42_lecithin2_loop0_20250701_173351_notapplicable.jpg,notapplicable,silicone20_water75_CaSO42_lecithin2
rack_1_vial_3_silicone20_water75_CaSO42_lecithin2_loop0_20250701_223346_notapplicable.jpg,notapplicable,silicone20_water75_CaSO42_lecithin2
rack_1_vial_3_silicone20_water75_CaSO42_lecithin2_loop0_20250702_063350_possibleseparated.jpg,possibleseparated,silicone20_water75_CaSO42_lecithin2
rack_1_vial_3_silicone20_water75_ZnSO42_lecithin2_loop0_20250702_121345_notapplicable.jpg,notapplicable,silicone20_water75_ZnSO42_lecithin2
rack_1_vial_3_silicone20_water75_ZnSO42_lecithin2_loop0_20250702_131348_notapplicable.jpg,notapplicable,silicone20_water75_ZnSO42_lecithin2
rack_1_vial_3_silicone20_water75_ZnSO42_lecithin2_loop0_20250702_161349_possibleseparated.jpg,possibleseparated,silicone20_water75_ZnSO42_lecithin2
rack_1_vial_3_silicone20_water75_ZnSO42_lecithin2_loop0_20250702_211354_possibleseparated.jpg,possibleseparated,silicone20_water75_ZnSO42_lecithin2
rack_1_vial_3_silicone20_water75_ZnSO42_lecithin2_loop0_20250703_051349_possibleseparated.jpg,possibleseparated,silicone20_water75_ZnSO42_lecithin2
rack_1_vial_3_silicone70_water25_CaSO41_saponin2_loop0_20250909_112745_separationstarted.jpg,separationstarted,silicone70_water25_CaSO41_saponin2
rack_1_vial_3_silicone70_water25_CaSO41_saponin2_loop0_20250909_122745_separated.jpg,separated,silicone70_water25_CaSO41_saponin2
rack_1_vial_3_silicone70_water25_CaSO41_saponin2_loop0_20250909_152745_separated.jpg,separated,silicone70_water25_CaSO41_saponin2
rack_1_vial_3_silicone70_water25_CaSO41_saponin2_loop0_20250909_202744_separated.jpg,separated,silicone70_water25_CaSO41_saponin2
rack_1_vial_3_silicone70_water25_CaSO41_saponin2_loop0_20250910_042745_separated.jpg,separated,silicone70_water25_CaSO41_saponin2
rack_1_vial_3_silicone70_water25_ZnSO41_lecithin2_loop0_20250910_132344_possibleseparated.jpg,possibleseparated,silicone70_water25_ZnSO41_lecithin2
rack_1_vial_3_silicone70_water25_ZnSO41_lecithin2_loop0_20250910_142345_separated.jpg,separated,silicone70_water25_ZnSO41_lecithin2
rack_1_vial_3_silicone70_water25_ZnSO41_lecithin2_loop0_20250910_172345_separated.jpg,separated,silicone70_water25_ZnSO41_lecithin2
rack_1_vial_3_silicone70_water25_ZnSO41_lecithin2_loop0_20250910_222345_separated.jpg,separated,silicone70_water25_ZnSO41_lecithin2
rack_1_vial_3_silicone70_water25_ZnSO41_lecithin2_loop0_20250911_062345_separated.jpg,separated,silicone70_water25_ZnSO41_lecithin2
rack_1_vial_3_soybean20_water75_CaSO42_lecithin2_loop0_20250612_124551_separationstarted_tricky.jpg,separationstarted,soybean20_water75_CaSO42_lecithin2
rack_1_vial_3_soybean20_water75_CaSO42_lecithin2_loop0_20250612_134552_separationstarted.jpg,separationstarted,soybean20_water75_CaSO42_lecithin2
rack_1_vial_3_soybean20_water75_CaSO42_lecithin2_loop0_20250612_164553_separated.jpg,separated,soybean20_water75_CaSO42_lecithin2
rack_1_vial_3_soybean20_water75_CaSO42_lecithin2_loop0_20250612_214551_separated.jpg,separated,soybean20_water75_CaSO42_lecithin2
rack_1_vial_3_soybean20_water75_CaSO42_lecithin2_loop0_20250613_054556_separated.jpg,separated,soybean20_water75_CaSO42_lecithin2
rack_1_vial_3_soybean70_water25_CaSO41_Saponin2_loop0_20250826_143545_separated.jpg,separated,soybean70_water25_CaSO41_Saponin2
rack_1_vial_3_soybean70_water25_CaSO41_Saponin2_loop0_20250826_171845_separated.jpg,separated,soybean70_water25_CaSO41_Saponin2
rack_1_vial_3_soybean70_water25_CaSO41_Saponin2_loop0_20250826_195844_separated.jpg,separated,soybean70_water25_CaSO41_Saponin2
rack_1_vial_3_soybean70_water25_CaSO41_Saponin2_loop0_20250827_005844_separated.jpg,separated,soybean70_water25_CaSO41_Saponin2
rack_1_vial_3_soybean70_water25_CaSO41_tergitol2_loop0_20250827_123344_stable.jpg,stable,soybean70_water25_CaSO41_tergitol2
rack_1_vial_3_soybean70_water25_CaSO41_tergitol2_loop0_20250827_133345_stable.jpg,stable,soybean70_water25_CaSO41_tergitol2
rack_1_vial_3_soybean70_water25_CaSO41_tergitol2_loop0_20250827_163345_stable.jpg,stable,soybean70_water25_CaSO41_tergitol2
rack_1_vial_3_soybean70_water25_CaSO41_tergitol2_loop0_20250827_213345_separated.jpg,separated,soybean70_water25_CaSO41_tergitol2
rack_1_vial_3_soybean70_water25_CaSO41_tergitol2_loop0_20250828_053346_separated.jpg,separated,soybean70_water25_CaSO41_tergitol2
rack_1_vial_3_soybean70_water25_ZnSO41_saponin2_loop0_20250828_113645_separationstarted.jpg,separationstarted,soybean70_water25_ZnSO41_saponin2
rack_1_vial_3_soybean70_water25_ZnSO41_saponin2_loop0_20250828_123645_separated.jpg,separated,soybean70_water25_ZnSO41_saponin2
rack_1_vial_3_soybean70_water25_ZnSO41_saponin2_loop0_20250828_153644_separated.jpg,separated,soybean70_water25_ZnSO41_saponin2
rack_1_vial_3_soybean70_water25_ZnSO41_saponin2_loop0_20250828_203803_separated.jpg,separated,soybean70_water25_ZnSO41_saponin2
rack_1_vial_3_soybean70_water25_ZnSO41_saponin2_loop0_20250829_043645_separated.jpg,separated,soybean70_water25_ZnSO41_saponin2
rack_1_vial_3_soybean_3.50_water_17.50_span80_0.290_tween80_0.410_loop0_20250813_100044_separationstarted.jpg,separationstarted,soybean_3.50_water_17.50_span80_0.290_tween80_0.410
rack_1_vial_3_soybean_3.50_water_17.50_span80_0.290_tween80_0.410_loop0_20250813_105845_separationstarted.jpg,separationstarted,soybean_3.50_water_17.50_span80_0.290_tween80_0.410
rack_1_vial_3_soybean_3.50_water_17.50_span80_0.290_tween80_0.410_loop0_20250813_115845_separationstarted.jpg,separationstarted,soybean_3.50_water_17.50_span80_0.290_tween80_0.410
rack_1_vial_3_soybean_3.50_water_17.50_span80_0.290_tween80_0.410_loop0_20250813_125844_separationstarted.jpg,separationstarted,soybean_3.50_water_17.50_span80_0.290_tween80_0.410
rack_1_vial_3_soybean_3.50_water_17.50_span80_0.290_tween80_0.410_loop0_20250813_135845_separationstarted.jpg,separationstarted,soybean_3.50_water_17.50_span80_0.290_tween80_0.410
rack_1_vial_4_paraffin20_water75_CaSO42_lecithin1_loop0_20250627_115512_separated.jpg,separated,paraffin20_water75_CaSO42_lecithin1
rack_1_vial_4_paraffin20_water75_CaSO42_lecithin1_loop0_20250627_125511_separated.jpg,separated,paraffin20_water75_CaSO42_lecithin1
rack_1_vial_4_paraffin20_water75_CaSO42_lecithin1_loop0_20250627_155511_separated.jpg,separated,paraffin20_water75_CaSO42_lecithin1
rack_1_vial_4_paraffin20_water75_CaSO42_lecithin1_loop0_20250627_205512_separated.jpg,separated,paraffin20_water75_CaSO42_lecithin1
rack_1_vial_4_paraffin20_water75_CaSO42_lecithin1_loop0_20250628_045516_separated.jpg,separated,paraffin20_water75_CaSO42_lecithin1
rack_1_vial_4_paraffin20_water75_CaSO42_saponin1_loop0_20250630_153518_separated.jpg,separated,paraffin20_water75_CaSO42_saponin1
rack_1_vial_4_paraffin20_water75_CaSO42_saponin1_loop0_20250630_163517_separated.jpg,separated,paraffin20_water75_CaSO42_saponin1
rack_1_vial_4_paraffin20_water75_CaSO42_saponin1_loop0_20250630_193517_separated.jpg,separated,paraffin20_water75_CaSO42_saponin1
rack_1_vial_4_paraffin20_water75_CaSO42_saponin1_loop0_20250701_003512_separated.jpg,separated,paraffin20_water75_CaSO42_saponin1
rack_1_vial_4_paraffin20_water75_CaSO42_saponin1_loop0_20250701_083516_separated.jpg,separated,paraffin20_water75_CaSO42_saponin1
rack_1_vial_4_paraffin20_water75_ZnSO42_lecithin1_loop0_20250624_135511_notapplicable.jpg,notapplicable,paraffin20_water75_ZnSO42_lecithin1
rack_1_vial_4_paraffin20_water75_ZnSO42_lecithin1_loop0_20250624_155518_notapplicable.jpg,notapplicable,paraffin20_water75_ZnSO42_lecithin1
rack_1_vial_4_paraffin20_water75_ZnSO42_lecithin1_loop0_20250624_185513_notapplicable.jpg,notapplicable,paraffin20_water75_ZnSO42_lecithin1
rack_1_vial_4_paraffin20_water75_ZnSO42_lecithin1_loop0_20250624_235519_possibleseparated.jpg,possibleseparated,paraffin20_water75_ZnSO42_lecithin1
rack_1_vial_4_paraffin20_water75_ZnSO42_lecithin1_loop0_20250625_075513_separated.jpg,separated,paraffin20_water75_ZnSO42_lecithin1
rack_1_vial_4_paraffin_13.64_water_6.60_span80_1.513_tween80_0.247_loop0_20250815_134810_separationstarted.jpg,separationstarted,paraffin_13.64_water_6.60_span80_1.513_tween80_0.247
rack_1_vial_4_paraffin_13.64_water_6.60_span80_1.513_tween80_0.247_loop0_20250815_142507_separationstarted.jpg,separationstarted,paraffin_13.64_water_6.60_span80_1.513_tween80_0.247
rack_1_vial_4_paraffin_13.64_water_6.60_span80_1.513_tween80_0.247_loop0_20250815_145508_separationstarted.jpg,separationstarted,paraffin_13.64_water_6.60_span80_1.513_tween80_0.247
rack_1_vial_4_paraffin_13.64_water_6.60_span80_1.513_tween80_0.247_loop0_20250815_152509_separationstarted.jpg,separationstarted,paraffin_13.64_water_6.60_span80_1.513_tween80_0.247
rack_1_vial_4_paraffin_13.64_water_6.60_span80_1.513_tween80_0.247_loop0_20250815_155507_separationstarted.jpg,separationstarted,paraffin_13.64_water_6.60_span80_1.513_tween80_0.247
rack_1_vial_4_paraffn70_water25_CaSO42_saponin1_loop0_20250908_155108_separated.jpg,separated,paraffn70_water25_CaSO42_saponin1
rack_1_vial_4_paraffn70_water25_CaSO42_saponin1_loop0_20250908_165108_separated.jpg,separated,paraffn70_water25_CaSO42_saponin1
rack_1_vial_4_paraffn70_water25_CaSO42_saponin1_loop0_20250908_195109_separated.jpg,separated,paraffn70_water25_CaSO42_saponin1
rack_1_vial_4_paraffn70_water25_CaSO42_saponin1_loop0_20250909_005109_separated.jpg,separated,paraffn70_water25_CaSO42_saponin1
rack_1_vial_4_paraffn70_water25_CaSO42_saponin1_loop0_20250909_085108_separated.jpg,separated,paraffn70_water25_CaSO42_saponin1
rack_1_vial_4_paraffn70_water25_ZnSO42_saponin1_loop0_20250829_122508_separated.jpg,separated,paraffn70_water25_ZnSO42_saponin1
rack_1_vial_4_paraffn70_water25_ZnSO42_saponin1_loop0_20250829_150508_separated.jpg,separated,paraffn70_water25_ZnSO42_saponin1
rack_1_vial_4_paraffn70_water25_ZnSO42_saponin1_loop0_20250829_162509_separated.jpg,separated,paraffn70_water25_ZnSO42_saponin1
rack_1_vial_4_paraffn70_water25_ZnSO42_saponin1_loop0_20250829_212509_separated.jpg,separated,paraffn70_water25_ZnSO42_saponin1
rack_1_vial_4_paraffn70_water25_ZnSO42_saponin1_loop0_20250830_052509_separated.jpg,separated,paraffn70_water25_ZnSO42_saponin1
rack_1_vial_4_silicone20_water75_CaSO42_lecithin1_loop0_20250701_133517__notapplicable.jpg,notapplicable,silicone20_water75_CaSO42_lecithin1
rack_1_vial_4_silicone20_water75_CaSO42_lecithin1_loop0_20250701_143509_notapplicable.jpg,notapplicable,silicone20_water75_CaSO42_lecithin1
rack_1_vial_4_silicone20_water75_CaSO42_lecithin1_loop0_20250701_173515_notapplicable.jpg,notapplicable,silicone20_water75_CaSO42_lecithin1
rack_1_vial_4_silicone20_water75_CaSO42_lecithin1_loop0_20250701_223509_notapplicable.jpg,notapplicable,silicone20_water75_CaSO42_lecithin1
rack_1_vial_4_silicone20_water75_CaSO42_lecithin1_loop0_20250702_063514_notapplicable.jpg,notapplicable,silicone20_water75_CaSO42_lecithin1
rack_1_vial_4_silicone20_water75_ZnSO42_lecithin1_loop0_20250702_121509_notapplicable_tricky.jpg,notapplicable,silicone20_water75_ZnSO42_lecithin1
rack_1_vial_4_silicone20_water75_ZnSO42_lecithin1_loop0_20250702_131512_notapplicable_tricky.jpg,notapplicable,silicone20_water75_ZnSO42_lecithin1
rack_1_vial_4_silicone20_water75_ZnSO42_lecithin1_loop0_20250702_161512_notapplicable_tricky.jpg,notapplicable,silicone20_water75_ZnSO42_lecithin1
rack_1_vial_4_silicone20_water75_ZnSO42_lecithin1_loop0_20250702_211518_notapplicable_tricky.jpg,notapplicable,silicone20_water75_ZnSO42_lecithin1
rack_1_vial_4_silicone20_water75_ZnSO42_lecithin1_loop0_20250703_051513_notapplicable_tricky.jpg,notapplicable,silicone20_water75_ZnSO42_lecithin1
rack_1_vial_4_silicone70_water25_CaSO43_saponin1_loop0_20250909_112909_separated.jpg,separated,silicone70_water25_CaSO43_saponin1
rack_1_vial_4_silicone70_water25_CaSO43_saponin1_loop0_20250909_122909_separated.jpg,separated,silicone70_water25_CaSO43_saponin1
rack_1_vial_4_silicone70_water25_CaSO43_saponin1_loop0_20250909_152909_separated.jpg,separated,silicone70_water25_CaSO43_saponin1
rack_1_vial_4_silicone70_water25_CaSO43_saponin1_loop0_20250909_202908_separated.jpg,separated,silicone70_water25_CaSO43_saponin1
rack_1_vial_4_silicone70_water25_CaSO43_saponin1_loop0_20250910_042909_separated.jpg,separated,silicone70_water25_CaSO43_saponin1
rack_1_vial_4_silicone70_water25_ZnSO43_lecithin1_loop0_20250910_132508_notapplicable.jpg,notapplicable,silicone70_water25_ZnSO43_lecithin1
rack_1_vial_4_silicone70_water25_ZnSO43_lecithin1_loop0_20250910_142509_separated.jpg,separated,silicone70_water25_ZnSO43_lecithin1
rack_1_vial_4_silicone70_water25_ZnSO43_lecithin1_loop0_20250910_172508_separated.jpg,separated,silicone70_water25_ZnSO43_lecithin1
rack_1_vial_4_silicone70_water25_ZnSO43_lecithin1_loop0_20250910_222509_separated.jpg,separated,silicone70_water25_ZnSO43_lecithin1
rack_1_vial_4_silicone70_water25_ZnSO43_lecithin1_loop0_20250911_062508_separated.jpg,separated,silicone70_water25_ZnSO43_lecithin1
rack_1_vial_4_soybean20_water75_CaSO42_lecithin1_loop0_20250612_124716_notapplicable.jpg,notapplicable,soybean20_water75_CaSO42_lecithin1
rack_1_vial_4_soybean20_water75_CaSO42_lecithin1_loop0_20250612_134716_notapplicable.jpg,notapplicable,soybean20_water75_CaSO42_lecithin1
rack_1_vial_4_soybean20_water75_CaSO42_lecithin1_loop0_20250612_164717_notapplicable.jpg,notapplicable,soybean20_water75_CaSO42_lecithin1
rack_1_vial_4_soybean20_water75_CaSO42_lecithin1_loop0_20250612_214715_notapplicable.jpg,notapplicable,soybean20_water75_CaSO42_lecithin1
rack_1_vial_4_soybean20_water75_CaSO42_lecithin1_loop0_20250613_054720_notapplicable.jpg,notapplicable,soybean20_water75_CaSO42_lecithin1
rack_1_vial_4_soybean70_water25_CaSO43_Saponin1_loop0_20250826_143709_separationstarted.jpg,separationstarted,soybean70_water25_CaSO43_Saponin1
rack_1_vial_4_soybean70_water25_CaSO43_Saponin1_loop0_20250826_172008_separated.jpg,separated,soybean70_water25_CaSO43_Saponin1
rack_1_vial_4_soybean70_water25_CaSO43_Saponin1_loop0_20250826_200007_separated.jpg,separated,soybean70_water25_CaSO43_Saponin1
rack_1_vial_4_soybean70_water25_CaSO43_Saponin1_loop0_20250827_010008_separated.jpg,separated,soybean70_water25_CaSO43_Saponin1
rack_1_vial_4_soybean70_water25_CaSO43_tergitol1_loop0_20250827_123508_stable.jpg,stable,soybean70_water25_CaSO43_tergitol1
rack_1_vial_4_soybean70_water25_CaSO43_tergitol1_loop0_20250827_133508_stable.jpg,stable,soybean70_water25_CaSO43_tergitol1
rack_1_vial_4_soybean70_water25_CaSO43_tergitol1_loop0_20250827_163508_stable.jpg,stable,soybean70_water25_CaSO43_tergitol1
rack_1_vial_4_soybean70_water25_CaSO43_tergitol1_loop0_20250827_213508_stable.jpg,stable,soybean70_water25_CaSO43_tergitol1
rack_1_vial_4_soybean70_water25_CaSO43_tergitol1_loop0_20250828_053509_separationstarted.jpg,separationstarted,soybean70_water25_CaSO43_tergitol1
rack_1_vial_4_soybean70_water25_ZnSO43_saponin1_loop0_20250828_113809_separationstarted.jpg,separationstarted,soybean70_water25_ZnSO43_saponin1
rack_1_vial_4_soybean70_water25_ZnSO43_saponin1_loop0_20250828_123809_separationstarted.jpg,separationstarted,soybean70_water25_ZnSO43_saponin1
rack_1_vial_4_soybean70_water25_ZnSO43_saponin1_loop0_20250828_153808_separated.jpg,separated,soybean70_water25_ZnSO43_saponin1
rack_1_vial_4_soybean70_water25_ZnSO43_saponin1_loop0_20250828_203926_separated.jpg,separated,soybean70_water25_ZnSO43_saponin1
rack_1_vial_4_soybean70_water25_ZnSO43_saponin1_loop0_20250829_043808_separated.jpg,separated,soybean70_water25_ZnSO43_saponin1
rack_1_vial_4_soybean_14.85_water_5.28_span80_1.713_tween80_0.157_loop0_20250815_182707_notapplicable.jpg,notapplicable,soybean_14.85_water_5.28_span80_1.713_tween80_0.157
rack_1_vial_4_soybean_4.00_water_18.00_span80_0.290_tween80_0.410_loop0_20250814_165010_separationstarted.jpg,separationstarted,soybean_4.00_water_18.00_span80_0.290_tween80_0.410
rack_1_vial_4_soybean_4.00_water_18.00_span80_0.290_tween80_0.410_loop0_20250814_174515_separated.jpg,separated,soybean_4.00_water_18.00_span80_0.290_tween80_0.410
rack_1_vial_4_soybean_4.00_water_18.00_span80_0.290_tween80_0.410_loop0_20250814_183515_separated.jpg,separated,soybean_4.00_water_18.00_span80_0.290_tween80_0.410
rack_1_vial_4_soybean_4.00_water_18.00_span80_0.290_tween80_0.410_loop0_20250814_213515_separated.jpg,separated,soybean_4.00_water_18.00_span80_0.290_tween80_0.410
rack_1_vial_5_paraffin20_water75_CaSO41_lecithin2_loop0_20250627_115635_separationstarted.jpg,separationstarted,paraffin20_water75_CaSO41_lecithin2
rack_1_vial_5_paraffin20_water75_CaSO41_lecithin2_loop0_20250627_125634_separated.jpg,separated,paraffin20_water75_CaSO41_lecithin2
rack_1_vial_5_paraffin20_water75_CaSO41_lecithin2_loop0_20250627_155634_separated.jpg,separated,paraffin20_water75_CaSO41_lecithin2
rack_1_vial_5_paraffin20_water75_CaSO41_lecithin2_loop0_20250627_205635_separated.jpg,separated,paraffin20_water75_CaSO41_lecithin2
rack_1_vial_5_paraffin20_water75_CaSO41_lecithin2_loop0_20250628_045639_separated.jpg,separated,paraffin20_water75_CaSO41_lecithin2
rack_1_vial_5_paraffin20_water75_CaSO41_saponin2_loop0_20250630_153641_separated.jpg,separated,paraffin20_water75_CaSO41_saponin2
rack_1_vial_5_paraffin20_water75_CaSO41_saponin2_loop0_20250630_163640_separated.jpg,separated,paraffin20_water75_CaSO41_saponin2
rack_1_vial_5_paraffin20_water75_CaSO41_saponin2_loop0_20250630_193640_separated.jpg,separated,paraffin20_water75_CaSO41_saponin2
rack_1_vial_5_paraffin20_water75_CaSO41_saponin2_loop0_20250701_003635_separated.jpg,separated,paraffin20_water75_CaSO41_saponin2
rack_1_vial_5_paraffin20_water75_CaSO41_saponin2_loop0_20250701_083639_separated.jpg,separated,paraffin20_water75_CaSO41_saponin2
rack_1_vial_5_paraffin20_water75_ZnSO41_lecithin2_loop0_20250624_135634_notapplicable.jpg,notapplicable,paraffin20_water75_ZnSO41_lecithin2
rack_1_vial_5_paraffin20_water75_ZnSO41_lecithin2_loop0_20250624_155641_separated.jpg,separated,paraffin20_water75_ZnSO41_lecithin2
rack_1_vial_5_paraffin20_water75_ZnSO41_lecithin2_loop0_20250624_185636_separated.jpg,separated,paraffin20_water75_ZnSO41_lecithin2
rack_1_vial_5_paraffin20_water75_ZnSO41_lecithin2_loop0_20250624_235642_separated.jpg,separated,paraffin20_water75_ZnSO41_lecithin2
rack_1_vial_5_paraffin20_water75_ZnSO41_lecithin2_loop0_20250625_075636_separated.jpg,separated,paraffin20_water75_ZnSO41_lecithin2
rack_1_vial_5_paraffin_16.17_water_4.40_span80_1.310_tween80_0.120_loop0_20250815_134933_separationstarted.jpg,separationstarted,paraffin_16.17_water_4.40_span80_1.310_tween80_0.120
rack_1_vial_5_paraffin_16.17_water_4.40_span80_1.310_tween80_0.120_loop0_20250815_142630_separated.jpg,separated,paraffin_16.17_water_4.40_span80_1.310_tween80_0.120
rack_1_vial_5_paraffin_16.17_water_4.40_span80_1.310_tween80_0.120_loop0_20250815_145631_separated.jpg,separated,paraffin_16.17_water_4.40_span80_1.310_tween80_0.120
rack_1_vial_5_paraffin_16.17_water_4.40_span80_1.310_tween80_0.120_loop0_20250815_152632_separationstarted.jpg,separationstarted,paraffin_16.17_water_4.40_span80_1.310_tween80_0.120
